,Unnamed: 0,text,labels,txt_len
9576,9576,"We found relatively small decreases of DM kinase RNA in the total RNA pool from muscle ; however , these reductions were not disease specific .",O O O O O O B O O O O O O O O O O O O O O O O O O O,13
9577,9577,"Analysis of poly ( A ) + RNA showed dramatic decreases of both the mutant and normal DM kinase RNAs , and these changes were disease - specific .",O O O O O O O O O O O O O O O O O B O O O O O O O O O O O,13
9578,9578,"Our findings are consistent with a novel molecular pathogenetic mechanism for myotonic dystrophy both the normal and expanded DM kinase genes are transcribed in patient muscle , but the abnormal expansion - containing RNA has a dominant effect on RNA metabolism by preventing the accumulation of poly ( A ) + RNA .",O O O O O O O O O O O B I O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9579,9579,The ability of the expansion mutation to alter accumulation of poly ( A ) + RNA in trans suggests that myotonic dystrophy may be the first example of a dominant - negative mutation manifested at the RNA level . .,O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O,13
9580,9580,A strong candidate for the breast and ovarian cancer susceptibility gene BRCA1 .,O O O O O B I I I O O O O,13
9581,9581,"A strong candidate for the 17q - linked BRCA1 gene , which influences susceptibility to breast and ovarian cancer , has been identified by positional cloning methods .",O O O O O O O O O O O O O O O B I I I O O O O O O O O O,13
9582,9582,Probable predisposing mutations have been detected in five of eight kindreds presumed to segregate BRCA1 susceptibility alleles .,O O O O O O O O O O O O O O O O O O,13
9583,9583,"The mutations include an 11 - base pair deletion , a 1 - base pair insertion , a stop codon , a missense substitution , and an inferred regulatory mutation .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9584,9584,"The BRCA1 gene is expressed in numerous tissues , including breast and ovary , and encodes a predicted protein of 1863 amino acids .",O O O O O O O O O O O O O O O O O O O O O O O O,13
9585,9585,"This protein contains a zinc finger domain in its amino - terminal region , but is otherwise unrelated to previously described proteins .",O O O O O O O O O O O O O O O O O O O O O O O,13
9586,9586,Identification of BRCA1 should facilitate early diagnosis of breast and ovarian cancer susceptibility in some individuals as well as a better understanding of breast cancer biology . .,O O O O O O O O B I I I O O O O O O O O O O O B I O O O,13
9587,9587,Molecular characterization of galactosemia ( type 1 ) mutations in Japanese .,O O O B O O O O O O O O,13
9588,9588,"We characterized two novel mutations of the galactose - 1 - phosphate uridyltransferase ( GALT ) gene in two Japanese patients with GALT deficiency and identified N314D and R333W mutations , previously found in Caucasians .",O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O,13
9589,9589,"One novel missense mutation was an G - to - A transition in exon 8 , resulting in the substitution of arginine by histidine at the codon 231 ( R231H ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9590,9590,GALT activity of the R231H mutant construct was reduced to 15 % of normal controls in a COS cell expression system .,O O O O O O O O O O O O O O O O O O O O O O,13
9591,9591,"The other was a splicing mutation , an A - to - G transition at the 38th nucleotide in exon 3 ( 318A - - > G ) , resulting in a 38 - bp deletion in the GALT cDNA by activating a cryptic splice acceptor site .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9592,9592,"In seven Japanese families ( 14 alleles for classic form and one allele for Duarte variant ) with GALT deficiency , the R231H and 318A - - > G mutations were found only on both alleles of the proband .",O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O,13
9593,9593,The N314D and R333W mutations were found on one allele each .,O O O O O O O O O O O O,13
9594,9594,The Q188R was prevalent in the United States but not in Japanese patients .,O O O O O O O O O O O O O O,13
9595,9595,"The N314D mutation was associated with the Duarte variant in Japanese persons , as well as in the United States .",O O O O O O O O O O O O O O O O O O O O O,13
9596,9596,We speculate that classic galactosemia mutations appear to differ between Japanese and Caucasian patients .,O O O B I O O O O O O O O O O,13
9597,9597,Our limited data set on galactosemia mutations in Japanese suggests that the N314D GALT mutation encoding the Duarte variant arose before Asian and Caucasian people diverged and that classic galactosemia mutations arose and / or accumulated after the divergence of Asian and Caucasian populations . .,O O O O O B O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O,13
9598,9598,Three novel aniridia mutations in the human PAX6 gene .,O O B O O O O O O O,13
9599,9599,Aniridia ( iris hypoplasia ) is an autosomal dominant congenital disorder of the eye .,B O B I O O O B I I I I I I O,13
9600,9600,Mutations in the human aniridia ( PAX6 ) gene have now been identified in many patients from various ethnic groups .,O O O O B O O O O O O O O O O O O O O O O,13
9601,9601,In the study reported here we describe PAX6 mutations in one sporadic and five familial cases with aniridia .,O O O O O O O O O O O O O O O O O B O,13
9602,9602,"Of the four different mutations identified , one was identical to a previously reported mutation ( C - - > T transition at codon 240 ) , and three were novel two in the glycine - rich region and one in the proline / serine / threonine - rich ( PST ) region .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9603,9603,One PAX6 mutation found in the PST region was associated with cataracts in an aniridia family .,O O O O O O O O O O O B O O B O O,13
9604,9604,Another splice mutation in the PST domain occurred in an aniridia patient with anosmia ( inability to smell ) .,O O O O O O O O O O B O O B O O O O O O,13
9605,9605,The six new aniridia cases reported here have mutations predicted to generate incomplete PAX6 proteins .,O O O B O O O O O O O O O O O O,13
9606,9606,These results support the theory that human aniridia is caused by haploinsufficiency of PAX6 . .,O O O O O O O B O O O B I I O O,13
9607,9607,The carrier frequency of the BRCA1 185delAG mutation is approximately 1 percent in Ashkenazi Jewish individuals .,O O O O O O O O O O O O O O O O O,13
9608,9608,"Since BRCA1 , the first major gene responsible for inherited breast cancer , was cloned , more than 50 unique mutations have been detected in the germline of individuals with breast and ovarian cancer .",O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O B I I I O,13
9609,9609,"In high - risk pedigrees , female carriers of BRCA1 mutations have an 80 - 90 % lifetime risk of breast cancer , and a 40 - 50 % risk of ovarian cancer .",O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O B I O,13
9610,9610,"However , the mutation stats of individuals unselected for breast or ovarian cancer has not been determined , and it is not known whether mutations in such individuals confer the same risk of cancer as in individuals from the high - risk families studied so far .",O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O,13
9611,9611,"Following the finding of a 185delAG frameshift mutation in several Ashkenazi Jewish breast / ovarian families , we have determined the frequency of this mutation in 858 Ashkenazim seeking genetic testing for conditions unrelated to cancer , and in 815 reference individuals not selected for ethnic origin .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O,13
9612,9612,We observed the 185delAG mutation in 0 .,O O O O O O O O,13
9613,9613,"9 % of Ashkenazim ( 95 % confidence limit , 0 . 4 - 1 . 8 % ) and in none of the reference samples .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9614,9614,Our results suggest that one in a hundred women of Ashkenazi descent may be at especially high risk of developing breast and / or ovarian cancer .,O O O O O O O O O O O O O O O O O O O O B I I I I I O,13
9615,9615,Identification and localization of huntingtin in brain and human lymphoblastoid cell lines with anti - fusion protein antibodies .,O O O O O O O O O O O O O O O O O O O,13
9616,9616,"The Huntington disease ( HD ) phenotype is associated with expansion of a trinucleotide repeat in the IT15 gene , which is predicted to encode a 348 - kDa protein named huntington .",O B I O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9617,9617,"We used polyclonal and monoclonal anti - fusion protein antibodies to identify native huntingtin in rat , monkey , and human .",O O O O O O O O O O O O O O O O O O O O O O,13
9618,9618,Western blots revealed a protein with the expected molecular weight which is present in the soluble fraction of rat and monkey brain tissues and lymphoblastoid cells from control cases .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9619,9619,"In lymphoblastoid cell lines from juvenile - onset heterozygote HD cases , both normal and mutant huntingtin are expressed , and increasing repeat expansion leads to lower levels of the mutant protein .",O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O,13
9620,9620,"Immunocytochemistry indicates that huntingtin is located in neurons throughout the brain , with the highest levels evident in larger neurons .",O O O O O O O O O O O O O O O O O O O O O,13
9621,9621,"In the human striatum , huntingtin is enriched in a patch - like distribution , potentially corresponding to the first areas affected in HD .",O O O O O O O O O O O O O O O O O O O O O O O B O,13
9622,9622,Subcellular localization of huntingtin is consistent with a cytosolic protein primarily found in somatodendritic regions .,O O O O O O O O O O O O O O O O,13
9623,9623,"Huntingtin appears to particularly associate with microtubules , although some is also associated with synaptic vesicles .",O O O O O O O O O O O O O O O O O,13
9624,9624,"On the basis of the localization of huntingtin in association with microtubules , we speculate that the mutation impairs the cytoskeletal anchoring or transport of mitochondria , vesicles , or other organelles or molecules . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9625,9625,Marked phenotypic heterogeneity associated with expansion of a CAG repeat sequence at the spinocerebellar ataxia 3 / Machado - Joseph disease locus .,O O O O O O O O O O O O O B I I I I I I I O O,13
9626,9626,"The spinocerebellar ataxia 3 locus ( SCA3 ) for type I autosomal dominant cerebellar ataxia ( ADCA type I ) , a clinically and genetically heterogeneous group of neurodegenerative disorders , has been mapped to chromosome 14q32 .",O B I I O O B O O B I I I I I O B I I O O O O O O O O O B I O O O O O O O O,13
9627,9627,"ADCA type I patients from families segregating SCA3 share clinical features in common with those with Machado - Joseph disease ( MJD ) , the gene of which maps to the same region .",B I I O O O O B O O O O O O O O B I I I O B O O O O O O O O O O O O,13
9628,9628,We show here that the disease gene segregating in each of three French ADCA type I kindreds and in a French family with neuropathological findings suggesting the ataxochoreic form of dentatorubropallidoluysian atrophy carries an expanded CAG repeat sequence located at the same locus as that for MJD .,O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O B O,13
9629,9629,Analysis of the mutation in these families shows a strong negative correlation between size of the expanded CAG repeat and age at onset of clinical disease .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9630,9630,Instability of the expanded triplet repeat was not found to be affected by sex of the parent transmitting the mutation .,O O O O O O O O O O O O O O O O O O O O O,13
9631,9631,Evidence was found for somatic and gonadal mosaicism for alleles carrying expanded trinucleotide repeats .,O O O O O O O O O O O O O O O,13
9632,9632,Overexpression of DM20 messenger RNA in two brothers with Pelizaeus - Merzbacher disease .,O O O O O O O O O B I I I O,13
9633,9633,"Pelizaeus - Merzbacher disease is a rare , sex - linked recessive , dysmyelinating disease of the central nervous system that has been associated with mutations in the myelin proteolipid protein ( PLP ) gene .",B I I I O O B I I I I I I I I I I I I I O O O O O O O O O O O O O O O O,13
9634,9634,"Only 25 % of patients studied with Pelizaeus - Merzbacher disease have exonic mutations in this gene , the underlying cause of the disease in the remaining patients is unknown .",O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O,13
9635,9635,The PLP gene encodes two major alternatively spliced transcripts called PLP and DM20 .,O O O O O O O O O O O O O O,13
9636,9636,"PLP messenger RNA is specifically expressed in central nervous system tissue , whereas DM20 messenger RNA is found in central nervous system , cardiac , and other tissues .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9637,9637,We studied cultured skin fibroblasts from 2 brothers with Pelizaeus - Merzbacher disease who exhibited no detectable exonic mutation of the PLP gene .,O O O O O O O O O B I I I O O O O O O O O O O O,13
9638,9638,Examination of RNA from these cells showed that the level of DM20 messenger RNA is elevated sixfold relative to male control skin fibroblasts .,O O O O O O O O O O O O O O O O O O O O O O O O,13
9639,9639,"An unrelated female carrier , also with no detectable exonic mutation , showed a threefold increase in DM20 messenger RNA in cultured skin fibroblasts .",O O O O O O O O O O O O O O O O O O O O O O O O O,13
9640,9640,"Our findings suggest that in some patients , Pelizaeus - Merzbacher disease is caused by overexpression of PLP gene transcripts , and that in these families a 50 % increase of DM20 messenger RNA in females , relative to the increase in affected males , can identify a female carrier . .",O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9641,9641,The Wiskott - Aldrich syndrome and X - linked congenital thrombocytopenia are caused by mutations of the same gene .,O B I I I O B I I I I O O O O O O O O O,13
9642,9642,"The Wiskott - Aldrich syndrome ( WAS ) is an X - linked recessive disorder characterized by thrombocytopenia , small platelets , eczema , recurrent infections , and immunodeficiency .",O B I I I O B O O O B I I I I O O B O O O O B O O O O O B O,13
9643,9643,"Besides the classic WAS phenotype , there is a group of patients with congenital X - linked thrombocytopenia ( XLT ) who have small platelets but only transient eczema , if any , and minimal immune deficiency .",O O O B O O O O O O O O O B I I I I O B O O O O O O O O B O O O O O O B I O,13
9644,9644,"Because the gene responsible for WAS has been sequenced , it was possible to correlate the WAS phenotypes with WAS gene mutations .",O O O O O B O O O O O O O O O O B O O B O O O,13
9645,9645,"Using a fingerprinting screening technique , we determined the approximate location of the mutation in 13 unrelated WAS patients with mild to severe clinical symptoms .",O O O O O O O O O O O O O O O O O B O O O O O O O O,13
9646,9646,"Direct sequence analysis of cDNA and genomic DNA obtained from patient - derived cell lines showed 12 unique mutations distributed throughout the WAS gene , including insertions , deletions , and point mutations resulting in amino acid substitutions , termination , exon skipping , or splicing defects .",O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O,13
9647,9647,"Of 4 unrelated patients with the XLT phenotype , 3 had missense mutations affecting exon 2 and 1 had a splice - site mutation affecting exon 9 .",O O O O O O B O O O O O O O O O O O O O O O O O O O O O,13
9648,9648,"Patients with classic WAS had more complex mutations , resulting in termination codons , frameshift , and early termination .",O O O B O O O O O O O O O O O O O O O O,13
9649,9649,These findings provide direct evidence that XLT and WAS are caused by mutations of the same gene and suggest that severe clinical phenotypes are associated with complex mutations . .,O O O O O O B O B O O O O O O O O O O O O O O O O O O O O O,13
9650,9650,Myotonia levior is a chloride channel disorder .,B I O O B I I O,13
9651,9651,"The group of dominant non - dystrophic myotonias , comprising disorders characterized by clinically similar forms of myogenic muscle stiffness , is genetically inhomogeneous .",O O O B I I I I O O O O O O O O O O O O O O O O O,13
9652,9652,"Dominant myotonia congenita ( Thomsens disease ) is linked to CLCN1 , the gene encoding the major muscle chloride channel , localized on chromosome 7q35 .",B I I O B I O O O O O O O O O O O O O O O O O O O O,13
9653,9653,"In contrast , dominant myotonias sensitive to potassium are caused by point mutations in SCN4A on chromosome 17q , the gene for the alpha subunit of the adult skeletal muscle sodium channel .",O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9654,9654,"No linkage or molecular genetic data are as yet available on myotonia levior characterized by milder symptoms and later onset of myotonia than in Thomsens disease , and absence of muscle hypertrophy .",O O O O O O O O O O O B I O O O O O O O O B O O B I O O O O B I O,13
9655,9655,We report a CLCN1 Gln - 552 - Arg substitution for a family with dominant inheritance previously diagnosed to have myotonia levior .,O O O O O O O O O O O O O O O O O O O O B I O,13
9656,9656,"Thus , this disorder appears as a variant of Thomsens disease due to mutations leading to low clinical expressivity .",O O O O O O O O O B I O O O O O O O O O,13
9657,9657,"In addition , we report a novel Ile - 290 - Met CLCN1 mutation for a typical Thomsen pedigree .",O O O O O O O O O O O O O O O O O O O O,13
9658,9658,"In another family previously diagnosed as having Thomsens disease , we unexpectedly found a CLCN1 14 bp deletion known to cause recessive myotonia , and a rare Trp - 118 - Gly polymorphism . .",O O O O O O O B I O O O O O O O O O O O O B I O O O O O O O O O O O O,13
9659,9659,Southern analysis reveals a large deletion at the hypoxanthine phosphoribosyltransferase locus in a patient with Lesch - Nyhan syndrome .,O O O O O O O O O O O O O O O B I I I O,13
9660,9660,Whole genomic hprt clones were used in Southern analysis to screen the integrity of the hprt gene in a family that includes a patient with HPRT enzyme deficiency causal to Lesch - Nyhan syndrome .,O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O B I I I O,13
9661,9661,A 5 kb DNA sequence deletion was found to have its endpoints in the first and third introns .,O O O O O O O O O O O O O O O O O O O,13
9662,9662,"The probes identified the carrier status of female family members , aided by an RFLP carried by the mothers normal X - chromosome . .",O O O O O O O O O O O O O O O O O O O O O O O O O,13
9663,9663,Characterisation of molecular defects in X - linked amelogenesis imperfecta ( AIH1 ) .,O O O O O B I I I I O O O O,13
9664,9664,Amelogenins are an heterogenous family of proteins produced by ameloblasts of the enamel organ during tooth development .,O O O O O O O O O O O O O O O O O O,13
9665,9665,"Disturbances of enamel formation occur in amelogenesis imperfecta , a clinically heterogenous group of inherited disorders characterised by defective enamel biomineralisation .",O O O O O O B I O O O O O O B I O O O O O O,13
9666,9666,"An amelogenin gene , AMGX , has been mapped to the short of the X chromosome ( Xp22 . 1 - p22 . 3 ) and has been implicated in the molecular pathology of X - linked amelogenesis imperfecta ( AIH1 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I O B O O,13
9667,9667,We have identified three families exhibiting AIH1 and screened the AMGX gene for mutations using single - strand conformational polymorphism analysis and DNA sequencing .,O O O O O O B O O O O O O O O O O O O O O O O O O,13
9668,9668,"Three novel mutations were identified a C - T substitution in exon 5 , and a G - T substitution and single cytosine deletion in exon 6 , confirming the existence of extensive allelic heterogeneity in this condition .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9669,9669,The identification of family - specific mutations will enable early identification of affected individuals and correlation of clinical phenotype with genotype will facilitate an objective system of disease classification .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9670,9670,Frequency of exon 15 missense mutation ( 442D : G ) in cholesteryl ester transfer protein gene in hyperalphalipoproteinemic Japanese subjects .,O O O O O O O O O O O O O O O O O O B O O O,13
9671,9671,Cholesteryl ester transfer protein ( CETP ) transfers cholesteryl ester from high density lipoprotein ( HDL ) to apo B - containing lipoproteins .,O O O O O O O O O O O O O O O O O O O O O O O O,13
9672,9672,"The hyperalphalipoproteinemia caused by CETP deficiency is fairly common in Japan and one of the most common mutations in the CETP gene is the splicing defect of the intron 14 , the allelic frequency of which has been shown to be 0 .",O B O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9673,9673,0049 in the Japanese general population .,O O O O O O O,13
9674,9674,"Recently , we have reported a missense mutation in exon 15 of the CETP gene ( 442D G ) , showing a dominant effect on the CETP activity and HDL - cholesterol level .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9675,9675,"In the current study , we determined the frequency of this new mutation in Japanese hyperalphalipoproteinemic ( HDL - cholesterol > or = 100 mg / dl ) subjects .",O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O,13
9676,9676,A rapid and easy screening method for this new mutation was developed using a polymerase chain reaction ( PCR ) - mediated site - directed mutagenesis .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9677,9677,"Among 117 Japanese hyperalphalipoproteinemic subjects ( HDL - cholesterol ; 116 . 7 + / - 16 . 5 mg / dl , mean + / - S . D . ) without the intron 14 splice defect , three homozygotes ( 2 . 5 % ) and 34 heterozygotes ( 29 . 1 % ) were found to have the 442D G mutation .",O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9678,9678,The relative allelic frequency of this mutation was calculated to be 0 .,O O O O O O O O O O O O O,13
9679,9679,17 .,O O,13
9680,9680,One of the homozygotes for the 442D G mutation was the patient previously described by us as having hyperalphalipoproteinemia with corneal opacity and coronary heart disease .,O O O O O O O O O O O O O O O O O O B O B I O B I I O,13
9681,9681,This was the first reported subject homozygous for the CETP deficiency who also demonstrated atherosclerotic symptoms .,O O O O O O O O O B I O O O B I O,13
9682,9682,"In homozygous subjects , CETP activity ranged from 37 % to 62 % of the normal value , which was consistent with the results obtained from the transient expression experiment previously reported ; however , the specific activity of CETP was not as low as expected .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9683,9683,( ABSTRACT TRUNCATED AT 250 WORDS ),O O O O O O O,13
9684,9684,Mucopolysaccharidosis type IVA : common double deletion in the N - acetylgalactosamine - 6 - sulfatase gene ( GALNS ) .,B I I O O O O O O O O O O O O O O O O O O,13
9685,9685,Mucopolysaccharidosis IVA ( MPS IVA ) is an autosomal recessive disorder caused by a deficiency in N - acetylgalactosamine - 6 - sulfatase ( GALNS ) .,B I O B I O O O B I I O O O B I I I I I I I I O O O O,13
9686,9686,We found two separate deletions of nearly 8 .,O O O O O O O O O,13
9687,9687,0 and 6 .,O O O O,13
9688,9688,"0 kb in the GALNS gene , including some exons .",O O O O O O O O O O O,13
9689,9689,There are Alu repetitive elements near the breakpoints of the 8 .,O O O O O O O O O O O O,13
9690,9690,"0 - kb deletion , and this deletion resulted from an Alu - Alu recombination .",O O O O O O O O O O O O O O O O,13
9691,9691,The other 6 .,O O O O,13
9692,9692,0 - kb deletion involved illegitimate recombinational events between incomplete short direct repeats of 8 bp at deletion breakpoints .,O O O O O O O O O O O O O O O O O O O O,13
9693,9693,The same rearrangement has been observed in a heteroallelic state in four unrelated patients .,O O O O O O O O O O O O O O O,13
9694,9694,This is the first documentation of a common double deletion a gene that is not a member of a gene cluster .,O O O O O O O O O O O O O O O O O O O O O O,13
9695,9695,"Detection of eight BRCA1 mutations in 10 breast / ovarian cancer families , including 1 family with male breast cancer .",O O O O O O O B I I I O O O O O O B I I O,13
9696,9696,Genetic epidemiological evidence suggests that mutations in BRCA1 may be responsible for approximately one half of early onset familial breast cancer and the majority of familial breast / ovarian cancer .,O O O O O O O O O O O O O O O O O O B I I O O O O B I I I I O,13
9697,9697,"The recent cloning of BRCA1 allows for the direct detection of mutations , but the feasibility of presymptomatic screening for cancer susceptibility is unknown .",O O O O O O O O O O O O O O O O O O O O B O O O O,13
9698,9698,"We analyzed genomic DNA from one affected individual from each of 24 families with at least three cases of ovarian or breast cancer , using SSCP assays .",O O O O O O O O O O O O O O O O O O O B I I I O O O O O,13
9699,9699,Variant SSCP bands were subcloned and sequenced .,O O O O O O O O,13
9700,9700,Allele - specific oligonucleotide hybridization was used to verify sequence changes and to screen DNA from control individuals .,O O O O O O O O O O O O O O O O O O O,13
9701,9701,Six frameshift and two missense mutations were detected in 10 different families .,O O O O O O O O O O O O O,13
9702,9702,A frameshift mutation was detected in a male proband affected with both breast and prostate cancer .,O O O O O O O O O O O O B I I I O,13
9703,9703,A 40 - bp deletion was detected in a patient who developed intra - abdominal carcinomatosis 1 year after prophylactic oophorectomy .,O O O O O O O O O O O O B I I I O O O O O O,13
9704,9704,"Mutations were detected throughout the gene , and only one was detected in more than a single family .",O O O O O O O O O O O O O O O O O O O,13
9705,9705,These results provide further evidence that inherited breast and ovarian cancer can occur as a consequence of a wide array of BRCA1 mutations .,O O O O O O B I I I I O O O O O O O O O O O O O,13
9706,9706,These results suggests that development of a screening test for BRCA1 mutations will be technically challenging .,O O O O O O O O O O O O O O O O O,13
9707,9707,"The finding of a mutation in a family with male breast cancer , not previously thought to be related to BRCA1 , also illustrates the potential difficulties of genetic counseling for individuals known to carry mutations . .",O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9708,9708,Natural selection of hemi - and heterozygotes for G6PD deficiency in Africa by resistance to severe malaria .,O O O O O O O O B I O O O O O O B O,13
9709,9709,"Glucose - 6 - phosphate dehydrogenase ( G6PD ) deficiency , the most common enzymopathy of humans , affects over 400 million people .",B I I I I I I I I I O O O O B O O O O O O O O O,13
9710,9710,The geographical correlation of its distribution with the historical endemicity of malaria suggests that this disorder has risen in frequency through natural selection by malaria .,O O O O O O O O O O O B O O O O O O O O O O O O B O,13
9711,9711,"However , attempts to confirm that G6PD deficiency is protective in case - control studies of malaria have yielded conflicting results .",O O O O O O B I O O O O O O O O B O O O O O,13
9712,9712,"Hence , for this X - linked disorder , it is unclear whether both male hemizygotes and female heterozygotes are protected or , as frequently suggested , only females .",O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O,13
9713,9713,"Furthermore , how much protection may be afforded is unknown .",O O O O O O O O O O O,13
9714,9714,"Here we report that , in two large case - control studies of over 2 , 000 African children , the common African form of G6PD deficiency ( G6PD A - ) is associated with a 46 - 58 % reduction in risk of severe malaria for both female heterozygotes and male hemizygotes .",O O O O O O O O O O O O O O O O O O O O O O O O O B I O B I I O O O O O O O O O O O O O O B O O O O O O O O,13
9715,9715,"A mathematical model incorporating the measured selective advantage against malaria suggests that a counterbalancing selective disadvantage , associated with this enzyme deficiency , has retarded its rise in frequency in malaria - endemic regions .",O O O O O O O O O B O O O O O O O O O O B I O O O O O O O O B O O O O,13
9716,9716,"Although G6PD deficiency is now regarded as a generally benign disorder , in earlier environmental conditions it could have been significantly disadvantageous . .",O B I O O O O O O O O O O O O O O O O O O O O O,13
9717,9717,The alveolar rhabdomyosarcoma PAX3 / FKHR fusion protein is a transcriptional activator .,O B I O O O O O O O O O O,13
9718,9718,"Chimeric transcription factors , created by gene fusions as the result of chromosomal translocations , have been implicated in the pathogenesis of several pathologically disparate solid tumors .",O O O O O O O O O O O O O O O O O O O O O O O O O B I O,13
9719,9719,"The PAX3 / FKHR fusion gene , formed by a t ( 2 ; 13 ) ( q35 ; q14 ) in alveolar rhabdomyosarcoma , encodes a hybrid protein that contains both PAX3 DNA binding domains , the paired box and homeodomain , linked to the bisected DNA binding domain of FKHR , a member of the forkhead family of transcription factors .",O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9720,9720,"Here we report that PAX3 and PAX3 / FKHR display similar , but not identical transactivation activities when tested with model Pax recognition sequences .",O O O O O O O O O O O O O O O O O O O O O O O O O,13
9721,9721,"No functional role could be ascribed solely to the residual FKHR binding domain present in the fusion protein , but FKHR was found to contribute a strong carboxyl terminal activation domain replacing the one located in the unrearranged PAX3 gene .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9722,9722,We show that the native PAX3 / FKHR protein present in tumor cells with this translocation has transcriptional characteristics similar to the in vitro expressed protein .,O O O O O O O O O O O B O O O O O O O O O O O O O O O,13
9723,9723,"The ability of the PAX3 / FKHR hybrid protein to bind DNA in a sequence specific manner and to transactivate the expression of artificial reporter genes suggests that its aberrant expression could subvert the transcriptional programs that normally control the growth , differentiation , and survival of primitive myogenic precursors in vivo . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9724,9724,A p16INK4a - insensitive CDK4 mutant targeted by cytolytic T lymphocytes in a human melanoma .,O O O O O O O O O O O O O O B O,13
9725,9725,A mutated cyclin - dependent kinase 4 ( CDK4 ) was identified as a tumor - specific antigen recognized by HLA - A2 .,O O O O O O O O O O O O O O B O O O O O O O O O,13
9726,9726,1 - restricted autologous cytolytic T lymphocytes ( CTLs ) in a human melanoma .,O O O O O O O O O O O O O B O,13
9727,9727,"The mutated CDK4 allele was present in autologous cultured melanoma cells and metastasis tissue , but not in the patients lymphocytes .",O O O O O O O O O B O O O O O O O O O O O O,13
9728,9728,"The mutation , an arginine - to - cysteine exchange at residue 24 , was part of the CDK4 peptide recognized by CTLs and prevented binding of the CDK4 inhibitor p16INK4a , but not of p21 or of p27KIP1 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9729,9729,The same mutation was found in one additional melanoma among 28 melanomas analyzed .,O O O O O O O O B O O B O O,13
9730,9730,These results suggest that mutation of CDK4 can create a tumor - specific antigen and can disrupt the cell - cycle regulation exerted by the tumor suppressor p16INK4a . .,O O O O O O O O O O B O O O O O O O O O O O O O O B O O O O,13
9731,9731,Rapid detection of BRCA1 mutations by the protein truncation test .,O O O O O O O O O O O,13
9732,9732,"More than 75 % of the reported mutations in the hereditary breast and ovarian cancer gene , BRCA1 , result in truncated proteins .",O O O O O O O O O O B I I I I O O O O O O O O O,13
